id,tweet,Entity,Label,Start,End
1275109292014620672,"We can overcome four years of Donald Trump. But if we give him eight years in the White House, he will forever alter the character of our nation. We can't stand by and let that happen.",the White House,FAC,78,93
1275057198687596545,From my days as a public defender to my time as Vice President — I've spent my career fighting against injustice. And I'm not finished yet.pic.twitter.com/vJ7jDk9OCH,my days,DATE,5,12
1274910217508196352,"Trump talks tough on Venezuela, but admires thugs and dictators like Nicolas Maduro. As President, I will stand with the Venezuelan people and for democracy.https://twitter.com/axios/status/1274830757593300997 …",Venezuela,GPE,21,30
1274910217508196352,"Trump talks tough on Venezuela, but admires thugs and dictators like Nicolas Maduro. As President, I will stand with the Venezuelan people and for democracy.https://twitter.com/axios/status/1274830757593300997 …",Nicolas Maduro,PERSON,69,83
1274910217508196352,"Trump talks tough on Venezuela, but admires thugs and dictators like Nicolas Maduro. As President, I will stand with the Venezuelan people and for democracy.https://twitter.com/axios/status/1274830757593300997 …",Venezuelan,NORP,121,131
1274899809791508480,"Trump opposed sanctioning China’s government over its atrocious human rights violations to protect his hollow trade deal and serve his own personal interests. Where Trump has been weak, I will be strong, clear, and consistent in standing up for America's values and its people.https://twitter.com/axios/status/1274827738403176452 …",China,GPE,26,31
1274899809791508480,"Trump opposed sanctioning China’s government over its atrocious human rights violations to protect his hollow trade deal and serve his own personal interests. Where Trump has been weak, I will be strong, clear, and consistent in standing up for America's values and its people.https://twitter.com/axios/status/1274827738403176452 …",Trump,LOC,165,170
1274899809791508480,"Trump opposed sanctioning China’s government over its atrocious human rights violations to protect his hollow trade deal and serve his own personal interests. Where Trump has been weak, I will be strong, clear, and consistent in standing up for America's values and its people.https://twitter.com/axios/status/1274827738403176452 …",America,GPE,245,252
1274785156050464768,"It’s in some of our darkest moments of despair that we’ve made some of our greatest progress. If we stand together, as one America, we'll rise stronger than before.pic.twitter.com/buzkmkM1Gf",America,GPE,123,130
1274503550358478850,I've found that the way to overcome enormous tragedy in your life is to turn that grief and pain into purpose. Christian Cooper and I discussed how we can take our collective pain in this moment and turn it into a catalyst for change:pic.twitter.com/uPtszYLXxN,Christian Cooper,PERSON,111,127
1274486151714353152,"This nation has always strived to serve as a beacon of hope, but Trump has made it clear that he does not believe our country should be a place of refuge. As president, I'll recommit to building a more inclusive and welcoming America. # WorldRefugeeDayhttps://medium.com/@JoeBiden/my-statement-on-world-refugee-day-fddb4abddfd5 …",Trump,LOC,65,70
1274486151714353152,"This nation has always strived to serve as a beacon of hope, but Trump has made it clear that he does not believe our country should be a place of refuge. As president, I'll recommit to building a more inclusive and welcoming America. # WorldRefugeeDayhttps://medium.com/@JoeBiden/my-statement-on-world-refugee-day-fddb4abddfd5 …",America,GPE,226,233
1274486151714353152,"This nation has always strived to serve as a beacon of hope, but Trump has made it clear that he does not believe our country should be a place of refuge. As president, I'll recommit to building a more inclusive and welcoming America. # WorldRefugeeDayhttps://medium.com/@JoeBiden/my-statement-on-world-refugee-day-fddb4abddfd5 …",WorldRefugeeDayhttps://medium.com/@JoeBiden/my-statement-on-world-refugee-day-fddb4abddfd5,PERSON,237,327
1274467563745865729,Folks credit me for speaking out on marriage equality in 2012 — but I'm not the one who took a real risk. Countless others did the hard work and paid a price just for being themselves. Christian Cooper and I discussed the trailblazers who came before us and the work that remains:pic.twitter.com/bEPmsRgZDo,2012,DATE,57,61
1274467563745865729,Folks credit me for speaking out on marriage equality in 2012 — but I'm not the one who took a real risk. Countless others did the hard work and paid a price just for being themselves. Christian Cooper and I discussed the trailblazers who came before us and the work that remains:pic.twitter.com/bEPmsRgZDo,Christian Cooper,PERSON,185,201
1274452967211569155,Donald Trump is so eager to get back to his campaign rallies that he’s willing to put people at risk and violate CDC guidelines — as long as they sign a waiver promising not to hold his campaign liable. Unbelievable.,Donald Trump,PERSON,0,12
1274452967211569155,Donald Trump is so eager to get back to his campaign rallies that he’s willing to put people at risk and violate CDC guidelines — as long as they sign a waiver promising not to hold his campaign liable. Unbelievable.,CDC,ORG,113,116
1274425788117417986,The Tulsa Race Massacre is one of the worst incidents of racial violence in our history — and it has been erased from our national consciousness for far too long. It’s time we reckon with what happened in 1921.pic.twitter.com/wYX3Adq3vN,The Tulsa Race Massacre,ORG,0,23
1274392820938309634,"Christian Cooper’s encounter in Central Park was another wake-up call for our nation and a reminder of the work that remains to root out hate and intolerance. I'm grateful for Christian's support and know with folks like him leading the way, we'll get the job done.pic.twitter.com/XWhcTjbo0t",Christian Cooper,PERSON,0,16
1274392820938309634,"Christian Cooper’s encounter in Central Park was another wake-up call for our nation and a reminder of the work that remains to root out hate and intolerance. I'm grateful for Christian's support and know with folks like him leading the way, we'll get the job done.pic.twitter.com/XWhcTjbo0t",Central Park,LOC,32,44
1274392820938309634,"Christian Cooper’s encounter in Central Park was another wake-up call for our nation and a reminder of the work that remains to root out hate and intolerance. I'm grateful for Christian's support and know with folks like him leading the way, we'll get the job done.pic.twitter.com/XWhcTjbo0t",Christian,NORP,176,185
1274362370375274496,"We're months into this pandemic and still don't have proper testing, PPE, or clear nationwide guidance. Instead, Donald Trump: - Pushes dangerous, disproven drugs - Stands in the way of the CDC - Refuses to wear a mask He is failing even the most basic test of leadership.",months,DATE,6,12
1274362370375274496,"We're months into this pandemic and still don't have proper testing, PPE, or clear nationwide guidance. Instead, Donald Trump: - Pushes dangerous, disproven drugs - Stands in the way of the CDC - Refuses to wear a mask He is failing even the most basic test of leadership.",PPE,ORG,69,72
1274362370375274496,"We're months into this pandemic and still don't have proper testing, PPE, or clear nationwide guidance. Instead, Donald Trump: - Pushes dangerous, disproven drugs - Stands in the way of the CDC - Refuses to wear a mask He is failing even the most basic test of leadership.",Donald Trump,PERSON,113,125
1274362370375274496,"We're months into this pandemic and still don't have proper testing, PPE, or clear nationwide guidance. Instead, Donald Trump: - Pushes dangerous, disproven drugs - Stands in the way of the CDC - Refuses to wear a mask He is failing even the most basic test of leadership.",CDC,ORG,190,193
1274115997029421056,Donald Trump’s failure to fight the coronavirus with the same energy and focus that he uses to troll his enemies on Twitter has cost us lives — and is putting hope for an economic recovery at risk.,Donald Trump,PERSON,0,12
1274115997029421056,Donald Trump’s failure to fight the coronavirus with the same energy and focus that he uses to troll his enemies on Twitter has cost us lives — and is putting hope for an economic recovery at risk.,Twitter,ORG,116,123
1274081268142137350,I’ve said from the outset of this election that we are in a battle for the soul of this nation. Who we are. What we believe. And maybe most important — who we want to be. It’s all at stake. That's the case we're making in our first TV ad of the general election:pic.twitter.com/gGeSmBIIxA,first,ORDINAL,226,231
1274052578876088320,"On June 19, 1865, in Galveston, TX, the last enslaved African Americans were finally given notice of their freedom. 155 years later, we're still on the long road to equality, equity, and fairness for all. We can't rest until the promise of this nation is fulfilled. # Juneteenth pic.twitter.com/ZHOH8Hz57H","June 19, 1865",DATE,3,16
1274052578876088320,"On June 19, 1865, in Galveston, TX, the last enslaved African Americans were finally given notice of their freedom. 155 years later, we're still on the long road to equality, equity, and fairness for all. We can't rest until the promise of this nation is fulfilled. # Juneteenth pic.twitter.com/ZHOH8Hz57H",Galveston,GPE,21,30
